onset	duration
7.008	3.852
22.902	2.23
39.875	5.633
51.848	3.1
69.822	3.75
81.782	2.27
97.755	2.137
114.728	2.892
127.702	4.118
142.662	7.246
161.635	2.417
178.608	2.22
195.582	2.502
214.542	4.958
234.515	3.857
253.488	2.148
264.462	2.926
275.435	2.121
287.395	4.769
297.368	2.515
313.342	3.134
330.315	4.129
347.275	6.897
360.248	2.947
378.221	4.335
390.195	3.432
407.155	6.608
422.128	2.548
433.101	3.687
446.075	3.448
460.035	6.16
478.008	6.036
489.981	8.838
506.955	4.928
522.915	10
535.915	3.008
550.888	2.923
569.861	2.934
580.835	3.608
590.795	2.464
