onset	duration
7.056	3.868
22.988	2.632
39.954	5.17
51.868	2.6
69.885	5.767
88.951	2.949
108.9	3.44
127.799	2.909
139.881	4.819
155.814	7.27
172.779	4.649
185.729	4.547
200.611	3.729
219.676	7.544
236.659	2.729
253.624	2.956
264.489	7.195
275.506	2.938
287.421	4.215
297.389	5.431
313.487	6.429
330.454	2.694
347.435	2.753
360.385	5.459
378.234	6.13
390.299	5.913
407.282	4.098
422.148	7.824
433.181	4.479
446.13	4.682
460.128	2.764
478.162	5.506
490.061	3.879
507.026	3.282
522.958	4.182
535.908	3.184
550.956	3.704
569.856	4.06
580.888	2.204
590.854	4.27
