onset	duration
7.07	5.746
22.986	7.158
39.968	7.848
51.867	6.981
69.9	6.34
88.814	7.066
108.914	5.294
127.813	6.267
139.713	7.807
155.811	9.269
172.793	5.255
185.743	7.953
200.608	8.76
219.691	10
236.673	4.343
253.639	7.681
264.503	10
275.521	6.271
287.587	10
297.736	6.704
313.668	4.076
330.634	2.87
347.617	4.095
360.566	6.899
378.598	6.634
390.497	8.495
407.463	7.401
422.512	7.112
433.362	10
446.494	6.594
460.325	6.475
478.342	10
490.425	6.743
507.39	7.81
523.323	4.469
536.272	5.856
551.321	4.831
570.22	4.852
581.236	5.676
591.219	9.237
