onset	duration
47.092	3.251
63.092	3.627
74.065	4.83
93.052	3.595
112.038	7.737
130.012	3.571
141.998	2.897
156.972	6.579
169.958	4.577
181.932	2.507
246.985	4.91
262.985	5.702
281.972	2.627
293.958	3.457
304.945	2.782
315.931	3.076
333.918	6.321
347.891	6.476
365.878	4.185
380.865	3.87
445.918	3.401
463.918	3.673
482.905	3.614
498.878	2.344
512.865	4.03
529.851	7.06
540.824	5.294
554.811	10
568.811	2.827
581.798	3.497
