onset	duration
50.321	3.39
65.32	2.319
76.286	3.449
89.252	3.595
96.218	6
107.217	1.83
171.463	3.072
184.462	1.841
197.428	1.875
209.394	2.229
225.36	2.663
233.326	1.977
297.555	4.308
306.538	1.861
313.521	2.054
324.487	2.096
335.453	4.354
344.419	2.82
408.631	2.368
417.631	3.464
427.597	4.13
434.563	6
444.562	1.669
455.528	1.927
519.791	2.144
529.773	1.73
543.756	2.731
559.721	3.022
575.687	3.624
586.653	2.53
