onset	duration
7.001	4.628
22.908	7.897
39.868	8.273
51.841	2.452
69.815	4.566
88.788	4.401
108.748	5.353
127.721	2.444
139.694	7.719
155.654	9.719
172.628	3.809
185.601	8.516
200.561	4.244
219.534	10
236.534	4.127
253.508	7.697
264.481	9.316
275.441	3.364
287.414	3.911
297.388	9.057
313.348	4.961
330.321	2.668
347.294	7.503
360.254	7.743
378.227	9.978
390.214	5.719
407.201	4.884
422.174	9.599
433.134	7.111
446.107	8.106
460.081	6.156
478.054	6.535
490.014	4.671
506.987	8.05
522.961	7.652
535.934	6.647
550.894	5.215
569.867	4.402
580.841	10
590.854	0.423
