onset	duration
7.15	9.523
23.065	3.968
40.048	7.833
51.948	7.261
69.963	3.91
88.879	8.746
103.928	9.561
119.843	7.086
131.743	7.331
147.69	7.887
164.655	10
177.773	10
192.822	3.803
211.721	6.544
228.704	10
245.669	9.18
256.701	10
267.566	7.187
279.617	10
292.566	9.867
305.515	7.438
322.497	7.512
339.463	4.642
352.429	8.924
370.444	5.693
382.359	4.97
399.326	6.299
414.375	4.018
425.391	4.082
438.34	4.765
452.339	10
470.203	6.638
482.271	10
499.254	4.795
515.169	10
526.201	4.362
541.251	5.734
559.099	6.046
576.066	5.839
587.098	2.447
