onset	duration
7.052	9.469
22.981	3.317
39.948	7.621
51.863	7.042
69.881	7.016
88.795	3.31
103.829	8.036
119.743	4.274
131.827	10
147.743	2.858
164.725	6.708
177.674	5.959
192.723	7.902
211.623	4.858
228.605	10
245.571	7.094
256.603	4.982
267.619	3.518
279.518	6.491
292.465	5.392
305.417	6.08
322.394	6.959
339.382	5.379
352.331	5.014
370.346	4.287
382.26	5.645
399.228	4.381
414.277	2.948
425.293	3.556
438.242	10
452.241	2.92
470.11	5.595
482.173	4.94
499.155	4.062
515.07	4.275
526.103	2.41
540.969	7.512
559.001	3.144
575.968	6.065
587	2.697
