onset	duration
7.005	5.438
22.904	6.371
39.87	3.709
51.852	9.912
69.818	7.705
81.784	2.843
97.766	2.622
114.731	10
127.731	2.896
142.696	7.659
161.662	3.349
178.644	9.631
195.61	4.609
214.575	7.132
234.557	5.854
253.523	3.992
264.489	6.962
275.455	7.852
287.437	3.238
297.403	6.592
313.369	4.962
330.334	3.662
347.317	3.958
360.282	3.345
378.248	5.771
390.214	5.829
407.196	3.167
422.162	6.377
433.128	3.347
446.094	5.189
460.059	3.008
478.041	3.586
490.007	2.364
506.973	6.31
522.939	1.984
535.921	5.202
550.887	8.524
569.852	4.535
580.818	3.609
590.784	2.987
