onset	duration
7.002	2.855
15.908	1.717
22.868	1.997
30.842	2.519
42.815	2.274
46.788	2.933
53.748	2.606
63.722	1.511
70.695	1.962
82.668	3.893
87.642	1.855
98.602	3.824
111.575	4
120.575	1.978
126.548	2.245
132.522	2.535
143.482	2.439
155.455	2.794
167.428	3.941
172.402	2.039
176.362	2.079
185.335	1.41
195.308	1.333
202.282	2.551
207.242	4
218.255	2.554
225.215	2.626
233.188	1.621
240.162	2.047
244.135	1.522
249.095	1.547
253.068	1.589
260.042	2.191
269.015	1.834
273.975	1.546
282.948	1.989
290.922	2.087
295.895	1.162
300.855	1.922
308.828	1.685
321.802	1.823
326.775	2.282
331.735	1.642
336.708	3.286
348.682	2.887
357.655	1.41
363.615	1.506
368.588	1.814
375.562	2.055
385.535	2.826
392.508	1.421
405.468	2.221
410.442	2.783
423.415	2.122
432.388	1.31
438.348	2.79
448.322	2.071
461.295	2.418
472.268	2.021
480.242	1.464
485.202	2.191
492.175	3.034
498.148	2.877
509.122	1.559
516.082	2.408
524.055	3.25
529.028	3.469
537.002	1.375
549.962	1.767
561.935	1.506
565.908	1.91
579.882	1.631
589.855	1.85
600.815	1.635
