onset	duration
7.025	5.383
22.918	7.674
39.892	6.724
51.865	8.543
69.825	10
81.825	2.64
97.799	2.921
114.772	6.244
127.745	4.664
142.718	6.65
161.679	3.465
178.652	6.149
195.625	3.272
214.599	5.45
234.559	5.37
253.532	3.733
264.505	3.56
275.479	6.634
287.439	3.018
297.412	8.156
313.385	3.704
330.359	1.874
347.319	6.154
360.292	2.541
378.265	6.664
390.239	4.354
407.199	2.658
422.172	7.533
433.145	6.28
446.119	4.706
460.079	4.482
478.052	4.645
490.025	5.056
506.999	5.13
522.972	3.181
535.932	5.885
550.905	5.432
569.879	4.018
580.852	6.253
590.812	1.533
