onset	duration
7.009	5.37
22.902	8.029
39.876	10
51.876	4.295
69.849	4.194
81.822	2.349
97.782	5.485
114.755	3.144
127.729	6.098
142.702	6.037
161.662	4.269
178.635	5.12
195.609	3.13
214.582	4.717
234.542	5.213
253.515	2.992
264.489	7.594
275.462	6.069
287.435	1.912
297.395	4.632
313.369	7.362
330.342	2.397
347.315	3.152
360.275	2.928
378.249	3.618
390.222	3.069
407.195	3.968
422.155	6.792
433.129	3.322
446.102	4.973
460.075	4.576
478.035	5.536
490.009	4.49
506.982	6.14
522.955	2
535.915	4.184
550.889	4.954
569.862	3.821
580.835	5.936
590.795	4.168
