onset	duration
7.004	3.284
22.903	4.298
39.886	3.779
51.852	6.501
69.817	3.456
81.783	2.722
97.765	3.412
114.731	3.51
127.697	3.976
142.663	4.89
161.645	3.196
178.61	2.807
195.576	3.401
214.541	4.628
234.523	3.502
253.489	3.656
264.455	8.434
275.421	5.252
287.403	2.982
297.369	3.552
313.335	5.074
330.301	3.42
347.283	3.662
360.249	2.728
378.214	3.171
390.18	4.437
407.163	2.718
422.128	4.401
433.094	6.099
446.06	3.549
460.043	2.814
478.008	6.337
489.974	2.371
506.94	3.229
522.905	3.264
535.888	2.849
550.853	2.732
569.819	2.942
580.785	4.48
590.751	2.81
