onset	duration
7.019	1.904
15.912	2.715
22.885	2.942
30.859	2.192
42.832	2.611
46.805	1.886
53.765	1.83
63.739	1.488
70.712	1.419
82.685	2.782
87.659	1.128
98.619	2.744
111.592	2.675
120.565	2.046
126.539	1.96
132.512	1.731
143.472	1.627
155.445	3.206
167.419	3.344
172.392	1.339
176.365	1.478
185.339	1.112
195.299	0.8
202.272	1.731
207.245	3.238
218.219	2.184
225.192	3.019
233.165	1.454
240.125	2.838
244.099	1.056
249.072	1.795
253.045	3.246
260.019	2.816
268.992	1.579
273.952	2.547
282.925	1.214
290.899	1.32
295.872	1.195
300.845	2.486
308.805	3.302
321.779	2.408
326.752	2.531
331.725	1.126
336.699	2.648
348.672	2.699
357.632	0.931
363.605	1.23
368.579	1.544
375.552	3.579
385.525	1.83
392.499	1.768
405.459	2
410.432	2.643
423.405	2.542
432.379	0.968
438.352	2.643
448.325	2.614
461.285	1.67
472.258	1.633
480.232	1.475
485.205	1.174
492.178	2.209
498.138	2.377
509.112	1.083
516.085	2.494
524.058	1.833
529.032	3.091
537.005	1.262
549.965	1.501
561.938	1.233
565.912	1.603
579.885	1.39
589.858	1.905
600.832	1.275
