onset	duration
7.002	5.464
22.909	8.532
39.869	6.044
51.842	10
69.842	6.695
81.816	4.769
97.776	3.729
114.749	8.684
127.722	7.047
142.696	5.873
161.655	4.194
178.629	6.788
195.602	3.839
214.562	7.111
234.535	5.274
253.509	4.516
264.469	8.972
275.442	4.583
287.415	3.29
297.375	5.194
313.349	7.3
330.322	2.519
347.282	3.383
360.255	5.882
378.228	6.629
390.188	7.517
407.162	4.255
422.135	9.026
433.108	4.957
446.068	4.589
460.042	7.999
478.015	8.514
489.988	9.069
506.948	7.701
522.922	9.575
535.895	6.73
550.868	7.597
569.828	5.325
580.802	3.791
590.775	2.578
