onset	duration
7.048	6.824
22.964	7.74
39.947	7.101
51.86	3.484
69.878	6.906
88.943	6.529
108.892	6.276
127.791	8.425
139.874	5.174
155.79	6.45
172.772	9.548
185.721	7.063
200.601	5.991
219.668	7.404
236.651	3.957
253.617	4.391
264.481	5.031
275.498	4.822
287.565	6.915
297.547	4.661
313.463	3.337
330.445	3.107
347.427	4.941
360.377	5.959
378.241	7.167
390.292	5.988
407.274	6.614
422.155	6.485
433.172	4.996
446.121	7.559
460.121	7.431
478.153	7.663
490.052	7.996
507.018	3.51
522.95	7.273
535.914	6.845
550.948	8.571
569.847	7.425
580.863	6.92
590.846	6.498
