onset	duration
7.07	7.877
23.002	7.321
39.968	8.387
51.867	7.264
69.9	7.247
81.813	2.646
97.898	4.505
114.88	5.995
127.829	6.302
142.695	5.668
161.776	5.779
178.743	5.324
195.725	3.35
214.624	6.475
234.572	6.583
253.655	5.492
264.504	8.979
275.52	4.699
287.419	3.344
297.403	3.872
313.501	3.934
330.466	3.713
347.449	3.378
360.399	4.236
378.247	5.828
390.329	6.746
407.295	4.012
422.178	6.049
433.194	3.473
446.143	6.572
460.142	4.277
478.174	5.909
490.074	5.353
507.056	5.995
522.972	6.079
535.921	6.986
550.97	5.433
569.868	5.775
580.901	6.614
590.868	5.279
