onset	duration
7.007	4.84
22.901	4.474
39.874	5.021
51.847	6.704
69.82	4.491
81.794	3.877
97.754	5.093
114.727	6.512
127.7	7.971
142.674	4.453
161.634	3.373
178.607	4.567
195.58	5.234
214.554	6.356
234.514	4.877
253.487	3.351
264.46	3.738
275.434	5.925
287.407	2.863
297.367	4.783
313.34	5.298
330.313	3.525
347.273	3.949
360.247	3.904
378.22	5.666
390.193	2.837
407.153	2.853
422.127	4.439
433.1	3.738
446.06	4.154
460.033	3.597
478.007	4.047
489.967	3.719
506.94	5.994
522.913	3.909
535.886	3.464
550.846	5.12
569.82	3.962
580.793	4.197
590.753	2.981
