onset	duration
7.008	6.934
22.907	6.467
39.873	7.1
51.855	8.102
69.821	7.712
81.787	4.442
97.752	6.453
114.734	6.247
127.7	8.265
142.666	8.627
161.631	5.726
178.597	8.288
195.579	5.618
214.545	10
234.543	5.318
253.509	5.832
264.475	7.482
275.457	4.34
287.423	7.158
297.389	4.48
313.355	7.354
330.32	6.317
347.303	4.062
360.268	6.961
378.234	9.939
390.2	7.269
407.165	4.36
422.148	7.329
433.114	5.083
446.08	5.293
460.045	9.328
478.027	6.026
489.993	9.5
506.959	8.766
522.925	6.44
535.907	6.506
550.873	7.516
569.838	5.703
580.804	5.905
590.787	4.834
