onset	duration
7.002	2.188
15.909	2.153
22.882	2.148
30.842	1.644
42.815	2.839
46.789	1.225
53.762	2.132
63.735	1.791
70.709	1.689
82.669	2.121
87.642	1.492
98.615	1.823
111.589	2.313
120.562	1.604
126.535	2.103
132.495	1.615
143.469	2.913
155.442	1.988
167.415	1.911
172.389	1.409
176.362	1.748
185.322	1.188
195.295	1.303
202.268	2.522
207.242	2.404
218.215	2.111
225.188	1.434
233.148	1.386
240.122	1.524
244.095	1.111
249.068	1.466
253.042	1.404
260.002	2.58
268.975	1.975
273.948	1.562
282.922	2.644
290.895	1.823
295.868	1.282
300.828	2.338
308.802	1.732
321.775	2.391
326.748	1.114
331.722	1.348
336.695	2.511
348.655	1.679
357.628	1.186
363.602	1.236
368.575	1.575
375.548	1.658
385.522	1.276
392.482	1.716
405.455	1.383
410.428	1.242
423.402	1.668
432.375	1.983
438.335	1.254
448.308	1.802
461.282	2.219
472.255	1.758
480.228	1.322
485.202	1.651
492.162	1.772
498.135	2.15
509.108	1.33
516.082	2.627
524.055	1.559
529.015	1.431
536.988	1.114
549.962	1.763
561.935	1.862
565.908	1.218
579.868	1.729
589.841	1.364
600.815	1.726
