onset	duration
7.021	7.052
22.941	2.9
39.901	3.428
51.861	6.116
69.835	3.862
88.808	3.337
103.781	3.18
119.741	2.836
131.714	4.759
147.688	5.401
164.661	8.876
177.634	7.879
192.608	5.873
211.568	5.809
228.541	4.884
245.514	8.111
256.487	5.633
267.461	2.444
279.407	10
292.421	7.603
305.381	7.811
322.367	4.393
339.341	3.603
352.301	5.683
370.274	4.182
382.247	5.289
399.194	7.854
414.181	4.691
425.141	2.275
438.114	5.798
452.087	5.185
470.047	4.633
482.02	3.052
498.98	2.38
514.954	3.374
525.927	3.009
540.887	3.665
558.874	3.478
575.834	2.694
586.807	7.457
