onset	duration
7.006	2.197
15.9	1.584
22.873	1.33
30.846	1.197
42.82	4
46.833	0.099
53.833	1.554
63.793	1.442
70.766	2.31
82.74	3.543
87.713	1.274
98.673	3.594
111.647	4
120.647	2.028
126.62	4
132.62	2.08
143.593	1.978
155.553	2.235
167.527	1.837
172.5	2.784
176.473	1.379
185.433	1.619
195.407	3.141
202.38	1.76
207.353	1.635
218.327	2.381
225.287	3.045
233.26	1.528
240.233	2.539
244.207	2.397
249.167	1.389
253.14	1.752
260.113	1.227
269.087	1.437
274.047	1.517
283.02	2.056
290.993	1.539
295.967	2.229
300.927	1.453
308.9	1.536
321.873	1.331
326.847	3.597
331.82	1.744
336.78	2.672
348.753	3.643
357.727	1.789
363.687	1.917
368.66	1.616
375.633	2.355
385.607	3.813
392.567	2.893
405.54	1.744
410.513	1.851
423.487	2.085
432.447	3.093
438.42	1.456
448.393	2.451
461.367	2.309
472.327	1.949
480.3	1.288
485.273	2.203
492.247	2.037
498.207	1.549
509.18	3.048
516.154	2.594
524.113	3.251
529.087	1.077
537.06	1.344
550.034	3.562
561.994	2.706
565.967	1.757
579.94	3.328
589.914	1.706
600.874	2.458
