onset	duration
7.01	2.122
15.903	1.477
22.876	3.592
30.85	2.346
42.81	1.442
46.783	3.205
53.756	1.224
63.73	1.378
70.69	0.962
82.663	2.565
87.636	1.024
98.61	2.97
111.57	2.322
120.543	2.277
126.516	2.832
132.49	3.266
143.45	1.634
155.423	2.693
167.396	4
172.396	1.768
176.37	1.218
185.33	0.954
195.303	0.901
202.276	1.728
207.25	1.97
218.21	3.226
225.183	3.333
233.156	0.968
240.13	2.066
244.09	0.906
249.063	2.045
253.036	2.136
260.01	1.69
268.97	1.146
273.943	0.949
282.916	1.032
290.89	1.466
295.85	0.922
300.823	1.557
308.796	1.864
321.77	1.946
326.73	1.61
331.703	1.077
336.676	2.368
348.65	2.066
357.61	0.978
363.583	1.013
368.556	1.776
375.53	2.082
385.49	1.786
392.463	1.445
405.436	1.664
410.41	1.978
423.37	2.41
432.343	1.093
438.316	2.536
448.29	2.266
461.25	2.354
472.223	1.365
480.196	1.52
485.17	2.89
492.13	1.618
498.103	2.941
509.076	1.248
516.05	1.634
524.01	1.826
528.983	2.237
536.956	1.088
549.93	2.786
561.89	0.89
565.863	1.877
579.836	1.144
589.81	1.594
600.77	1.234
