onset	duration
7.021	3.285
22.941	4.037
39.901	2.917
51.861	5.069
69.834	3.48
88.808	2.522
103.781	2.877
119.741	5.685
131.714	9.12
147.701	5.437
164.661	8.685
177.621	10
192.634	5.056
211.594	7.048
228.554	4.144
245.541	4.309
256.514	7.144
267.474	3.584
279.434	7.984
292.408	8.242
305.368	5.146
322.354	8.336
339.314	2.792
352.288	4.322
370.261	7.333
382.221	8.245
399.181	4.149
414.168	7.386
425.128	4.362
438.101	4.557
452.074	3.712
470.034	3.12
482.008	9.074
498.968	5.258
514.941	2.693
525.914	3.776
540.875	4.695
558.861	3.333
575.821	5.957
586.795	2.511
