onset	duration
7.013	5.375
22.906	3.29
39.879	4.277
51.853	7.015
69.813	4.639
81.786	2.914
97.759	3.333
114.733	3.207
127.693	2.495
142.666	3.05
161.639	3.933
178.599	9.205
195.573	4.551
214.546	7.098
234.519	5.677
253.479	2.653
264.453	4.303
275.426	3.298
287.399	3.093
297.359	4.309
313.333	3.215
330.306	2.57
347.279	3.253
360.239	2.389
378.213	6.567
390.186	5.874
407.159	2.773
422.119	4.165
433.093	5.239
446.066	2.41
460.026	3.642
477.999	3.149
489.973	3.759
506.946	8.202
522.906	2.274
535.879	2.917
550.853	5.039
569.826	3.474
580.786	5.37
590.759	3.093
