onset	duration
7.009	9.102
22.903	8.72
39.876	9.539
51.849	7.134
69.823	9.584
88.783	6.568
108.756	9.275
127.729	5.574
139.703	10
155.703	7.128
172.663	6.656
185.636	7.499
200.609	7.229
219.582	9.649
236.542	6.856
253.516	7.93
264.489	9.933
275.462	5.256
287.422	8.896
297.396	8.138
313.369	4.486
330.329	4.166
347.302	9.864
360.276	6.85
378.249	10
390.249	7.829
407.209	4.941
422.182	7.88
433.156	7.426
446.116	7.17
460.089	5.797
478.062	10
490.062	6.792
507.022	5.048
522.995	6.171
535.969	5.029
550.929	7.461
569.902	4.832
580.875	5.219
590.849	5.893
