onset	duration
7.007	5.785
22.901	9.091
39.874	5.166
51.847	5.185
69.821	2.459
81.781	2.555
97.754	2.79
114.727	9.401
127.701	6.923
142.661	6.491
161.634	10
178.634	5.182
195.607	3.201
214.581	7.939
234.541	4.771
253.514	4.398
264.487	9.769
275.461	9.659
287.421	7.027
297.394	5.518
313.367	7.169
330.327	2.681
347.301	3.771
360.274	4.558
378.247	5.681
390.207	10
407.208	2.416
422.181	6.507
433.154	4.126
446.114	10
460.114	3.774
478.088	8.488
490.061	10
507.061	4.147
523.021	3.579
535.994	3.51
550.968	6.552
569.928	5.088
580.901	10
590.914	2.262
