onset	duration
7.098	4
16.031	2.645
23.03	2.294
31.081	3.107
42.979	2.009
47.012	1.808
54.012	1.896
63.978	1.21
70.825	1.747
82.877	3.087
87.776	1.148
98.809	2.387
111.759	3.669
120.675	1.409
126.639	2.029
132.757	2.055
143.607	1.037
155.672	1.532
167.572	2.568
172.486	1.854
176.504	1.132
185.437	1.031
195.404	1.128
202.403	1.273
207.486	1.422
218.335	1.645
225.335	1.157
233.385	1.003
240.215	1.605
244.234	0.882
249.3	2.816
253.15	1.254
260.15	2.862
269.082	1.242
274.149	1.111
283.081	3.043
291.131	0.969
296.03	0.942
300.93	1.29
308.98	1.616
321.929	1.643
326.829	1.127
331.912	1.036
336.811	2.393
348.878	1.486
357.81	0.97
363.76	1.052
368.66	1.168
375.66	1.384
385.625	1.323
392.625	1.075
405.574	1.702
410.488	2.668
423.606	2.502
432.523	1.065
438.473	3.051
448.455	1.925
461.404	2.056
472.437	1.247
480.303	1.317
485.387	2.505
492.217	3.987
498.335	1.325
509.199	1.261
516.184	1.676
524.233	2.107
529.133	2.039
537.183	0.749
550.132	2.168
562.032	0.94
566.048	1.188
580.047	1.373
590.03	2.11
600.894	1.126
