onset	duration
7.016	2.402
15.923	1.903
22.883	1.599
30.856	1.49
42.829	1.829
46.789	1.837
53.763	1.439
63.736	2.386
70.709	1.333
82.669	4
87.669	1.493
98.643	2.687
111.616	2.33
120.576	2.426
126.549	1.693
132.523	2.943
143.483	2.311
155.456	2.314
167.429	2.045
172.389	2.357
176.363	1.463
185.336	1.538
195.296	2.618
202.269	1.477
207.243	1.439
218.203	1.799
225.176	2.618
233.149	1.397
240.123	2.223
244.083	3.479
249.056	1.146
253.029	1.101
259.989	1.477
268.963	1.775
273.936	1.226
282.896	1.362
290.869	1.925
295.843	1.591
300.803	1.311
308.776	2.146
321.749	1.509
326.709	1.213
331.683	2.647
336.656	2.378
348.616	2.586
357.589	1.701
363.563	1.543
368.536	1.53
375.496	1.954
385.469	1.693
392.443	2.375
405.403	2.183
410.376	1.874
423.349	1.653
432.309	2.589
438.283	1.103
448.256	1.842
461.216	2.29
472.189	1.829
480.163	1.103
485.123	1.311
492.096	1.89
498.069	1.301
509.029	2.157
516.003	1.839
523.976	1.458
528.936	2.322
536.909	1.389
549.883	1.495
561.843	2.415
565.816	1.138
579.789	3.029
589.749	1.933
600.723	2.327
