onset	duration
7.011	2.472
15.904	3.171
22.878	1.901
30.851	1.528
42.811	1.808
46.784	1.563
53.757	1.086
63.717	3.406
70.691	2.008
82.664	4
87.664	1.771
98.637	4
111.637	3.998
120.637	3.67
126.597	2.478
132.571	2.856
143.544	3.723
155.517	4
167.517	2.238
172.491	4
176.504	0.243
185.491	1.848
195.464	4
202.464	2.587
207.437	1.782
218.411	2.504
225.371	3.016
233.344	2.019
240.317	3.086
244.291	3.64
249.251	2.968
253.224	1.507
260.197	1.67
269.171	2.432
274.131	1.832
283.104	1.659
291.077	1.574
296.051	3.384
301.024	1.915
308.984	1.947
321.957	1.638
326.93	2.633
331.904	3.603
336.864	3.507
348.837	3.638
357.81	2.433
363.784	2.035
368.744	1.811
375.717	3.47
385.69	3.689
392.664	3.035
405.624	2.899
410.597	2.014
423.57	1.745
432.544	3.171
438.517	1.502
448.477	3.718
461.45	2.929
472.424	2.987
480.397	1.509
485.357	1.87
492.33	1.824
498.304	2.395
509.277	4
516.277	2.198
524.237	1.326
529.21	1.457
537.184	2.946
550.157	2.373
562.117	2.349
566.09	1.472
580.063	4
590.063	1.523
601.023	4
