onset	duration
7.015	2.656
15.921	2.799
22.895	2.121
30.855	2.752
42.828	2.451
46.801	2.159
53.775	2.12
63.735	2.552
70.708	1.963
82.681	4
87.681	2.062
98.641	2.262
111.615	2.392
120.588	2.987
126.561	1.806
132.521	2.406
143.495	2.32
155.468	2.443
167.441	2.374
172.401	2.334
176.375	1.392
185.348	1.811
195.308	2.299
202.281	2.302
207.255	1.68
218.228	2.083
225.188	2.491
233.161	1.774
240.135	2.56
244.108	2.267
249.068	1.291
253.041	1.198
260.015	1.76
268.975	2.072
273.948	2.315
282.921	1.382
290.895	1.584
295.855	1.512
300.828	1.507
308.801	1.998
321.761	2.046
326.735	2.408
331.708	4
336.708	3.035
348.668	2.387
357.641	2.278
363.615	1.936
368.588	2.611
375.548	2.035
385.521	3.118
392.495	2.464
405.468	3.292
410.428	1.315
423.401	2.486
432.375	4
438.375	1.296
448.335	2
461.308	2.115
472.281	2.478
480.241	1.238
485.215	1.352
492.188	1.531
498.161	1.134
509.121	3.126
516.095	2.68
524.068	1.155
529.028	1.099
537.001	1.974
549.974	2.121
561.934	2.249
565.908	1.811
579.881	3.134
589.854	1.937
600.814	4
