onset	duration
7.014	4.501
15.913	3.282
20.879	2.54
33.845	3.598
48.811	3.416
62.793	3.322
69.76	2.522
83.725	3.469
93.691	3.567
105.674	3.472
112.64	3.506
121.606	3.476
134.572	3.03
147.554	2.272
158.52	2.986
167.486	2.444
174.453	2.917
184.419	2.119
193.401	3.793
207.367	3.211
219.333	3.309
229.299	2.623
242.265	2.753
254.247	3.563
268.213	2.469
279.179	2.271
291.145	2.745
299.111	3.227
304.094	2.436
315.06	2.998
322.026	2.136
330.992	2.73
340.958	3.14
352.941	2.813
363.907	2.703
376.873	3.049
387.839	2.715
399.821	3.085
406.787	2.911
413.753	2.313
420.72	2.482
426.703	3.251
432.669	2.485
443.635	3.223
451.601	2.081
460.567	3.307
467.55	3.34
478.516	2.366
490.482	3.336
502.448	2.714
508.431	2.035
514.397	3.309
522.363	3.311
532.329	2.753
539.312	2.938
547.278	2.595
559.244	3.101
565.21	4.255
573.193	2.304
586.159	4.098
