onset	duration
7.166	4.587
22.93	6.813
39.897	6.574
51.963	2.972
69.995	5.244
88.894	3.737
108.842	4.533
127.741	5.858
139.824	7.831
155.74	10
172.722	3.885
185.673	4.766
200.72	3.447
219.619	8.452
236.601	3.998
253.567	5.824
264.6	6.263
275.464	9.183
287.515	4.852
297.498	8.821
313.414	3.185
330.396	3.683
347.362	6.485
360.327	6.72
378.343	7.336
390.244	7.435
407.225	5.206
422.274	7.821
433.138	5.501
446.239	8.432
460.087	4.864
478.087	10
490.169	3.126
507.152	4.799
523.068	6.291
536.017	3.494
551.066	4.093
569.965	2.954
580.997	3.914
590.963	9.14
