onset	duration
7.03	4.267
22.946	5.671
39.928	4.041
51.994	5.951
69.843	8.094
81.926	4.611
97.842	4.543
114.824	7.337
127.774	4.923
142.823	9.186
161.721	7.616
178.704	8.009
195.669	5.804
214.568	8.761
234.532	7.093
253.599	4.882
264.615	9.154
275.464	6.745
287.547	4.03
297.53	7.639
313.446	7.787
330.427	5.19
347.393	5.776
360.343	5.314
378.374	5.291
390.274	7.527
407.239	5.162
422.305	10
433.155	5.678
446.119	8.45
460.103	7.274
478.119	7.818
490.033	8.168
507	9.521
523.099	6.166
536.049	6.72
550.914	6.279
569.996	8.789
580.846	6.051
590.829	2.996
