onset	duration
7.005	4
16.005	2.17
22.979	3.068
30.952	3.063
42.912	3.351
46.885	2.698
53.859	2.164
63.832	1.295
70.792	1.143
82.765	3.418
87.739	1.212
98.712	3.719
111.672	2.495
120.645	2.834
126.619	3.652
132.592	2.399
143.565	1.506
155.525	2.714
167.499	4
172.499	1.468
176.472	1.263
185.445	1.17
195.405	1.194
202.379	2.66
207.352	3.039
218.325	2.41
225.285	2.378
233.259	1.26
240.232	3.687
244.205	1.298
249.165	1.426
253.139	2.34
260.112	2.887
269.085	2.21
274.045	2.482
283.019	2.492
290.992	1.487
295.965	1.194
300.925	2.354
308.899	1.868
321.872	3.151
326.845	1.106
331.805	1.13
336.779	3.268
348.752	2.607
357.725	1.498
363.685	1.506
368.659	1.476
375.632	3.295
385.605	1.978
392.565	1.482
405.539	1.932
410.512	2.847
423.485	3.01
432.445	1.354
438.419	3.068
448.392	2.543
461.365	4
472.365	1.514
480.325	1.266
485.299	2.404
492.272	2.215
498.245	1.93
509.205	1.634
516.179	2.26
524.152	1.959
529.125	2.138
537.085	1.642
550.059	2.244
562.032	1.351
566.005	2.026
579.965	1.386
589.939	2.3
600.912	1.575
