onset	duration
7.008	10
23.007	8.133
39.972	3.801
51.955	8.081
69.92	8.405
81.886	3.79
97.852	3.52
114.834	9.906
127.8	6.42
142.766	10
161.765	7.039
178.73	7.467
195.712	5.844
214.678	10
234.676	7.784
253.642	4.754
264.608	7.668
275.574	4.862
287.556	7.848
297.522	10
313.521	7.059
330.487	6.653
347.453	3.463
360.435	8.385
378.4	10
390.4	7.052
407.365	6.175
422.331	9.865
433.297	5.275
446.279	6.341
460.245	5.023
478.211	6.137
490.177	8.011
507.142	7.59
523.124	8.416
536.09	7.258
551.056	8.508
570.021	6.791
581.004	7.408
590.97	3.586
