onset	duration
7.099	4.124
23.014	9.049
39.997	5.618
51.896	2.287
69.928	7.415
88.827	6.292
108.776	7.143
127.842	5.117
139.741	9.466
155.688	6.927
172.654	10
185.771	9.773
200.654	7.065
219.719	10
236.702	8.081
253.668	10
264.7	5.739
275.549	6.627
287.615	5.177
297.598	5.498
313.514	5.51
330.496	4.664
347.479	6.241
360.428	6.884
378.444	7.772
390.343	4.793
407.325	7.523
422.374	7.586
433.223	10
446.34	10
460.338	5.038
478.204	10
490.27	5.41
507.253	4.099
523.168	7.32
536.117	6.155
551.167	2.713
570.065	6.607
581.098	7.534
591.064	3.648
