onset	duration
7.011	3.402
15.904	3.405
20.878	4.687
33.851	3.53
48.811	2.873
62.784	3.98
69.758	3.175
83.731	3.514
93.704	2.701
105.664	2.796
112.637	2.631
121.611	2.994
134.584	4.253
147.557	2.743
158.517	2.32
167.491	2.402
174.464	3.332
184.437	2.48
193.411	3.05
207.371	2.377
219.344	2.156
229.317	3.543
242.291	3.265
254.251	2.249
268.224	2.332
279.197	2.935
291.171	3.017
299.131	2.673
304.104	3.212
315.077	2.839
322.037	2.159
331.011	3.089
340.984	3.212
352.957	2.599
363.917	3.159
376.891	3.425
387.864	2.204
399.824	2.188
406.797	2.895
413.77	2.394
420.73	2.082
426.704	2.532
432.677	2.463
443.637	2.479
451.61	1.946
460.584	3.308
467.544	2.956
478.517	2.863
490.49	2.802
502.464	2.644
508.424	2.42
514.397	2.399
522.37	2.634
532.33	2.666
539.304	3.068
547.277	2.487
559.237	2.895
565.21	2.474
573.184	2.204
586.144	2.284
