onset	duration
7.025	4.522
22.918	7.342
39.891	10
51.891	1.912
69.851	3.832
88.824	3.932
108.798	4.981
127.771	2.432
139.731	3.712
155.704	10
172.704	2.819
185.678	5.997
200.638	2.157
219.611	5.016
236.584	5.075
253.544	6.547
264.518	6.861
275.491	5.024
287.451	5.072
297.424	7.723
313.398	2.909
330.371	2.84
347.331	6.704
360.304	10
378.304	9.123
390.277	6.59
407.251	5.688
422.211	6.656
433.184	3.619
446.157	4.902
460.117	2.654
478.091	6.208
490.064	3.931
507.037	9.478
522.997	4.55
535.971	3.512
550.944	3.763
569.917	4.406
580.877	3.462
590.85	3.665
