onset	duration
7.006	6.91
22.926	2.654
39.899	3.281
51.846	9.246
69.833	3.699
88.793	3.531
103.779	3.537
119.726	6.302
131.712	3.876
147.686	3.894
164.646	3.046
177.619	6.689
192.606	7.358
211.566	5.534
228.526	5.718
245.512	5.652
256.486	4.398
267.446	3.814
279.406	10
292.406	6.934
305.366	5.966
322.352	6.62
339.326	4.374
352.286	5.75
370.259	4.617
382.232	4.292
399.192	4.796
414.179	3.089
425.139	2.225
438.112	5.812
452.085	4.415
470.045	4.671
482.019	4.249
498.979	2.673
514.965	2.895
525.925	3.695
540.899	4.681
558.872	3.236
575.832	4.788
586.805	1.847
