onset	duration
7.004	4.414
22.911	4.355
39.871	3.379
51.844	9.454
69.817	3.52
81.79	2.284
97.764	2.926
114.724	4.493
127.697	3.944
142.67	5.084
161.644	3.99
178.604	3.774
195.577	4.344
214.55	7.316
234.524	7.109
253.484	4.197
264.457	10
275.457	5
287.43	2.051
297.39	5.795
313.364	5.637
330.337	3.792
347.31	4.579
360.27	4.243
378.244	6.853
390.217	5.472
407.177	2.84
422.15	6.843
433.124	4.221
446.097	4.936
460.057	4.472
478.03	4.627
490.003	2.766
506.963	6.494
522.937	6.312
535.91	3.579
550.87	3.595
569.843	3.574
580.817	2.44
590.777	2.616
