onset	duration
7.142	3.201
23.074	2.525
39.888	3.247
51.939	4.132
69.972	3.675
88.871	3.208
108.819	3.772
127.901	2.242
139.801	4.798
155.717	3.57
172.699	2.82
185.648	5.831
200.697	2.446
219.596	5.283
236.561	2.502
253.544	2.63
264.577	3.238
275.593	2.653
287.492	2.659
297.475	2.972
313.39	4.216
330.372	2.227
347.338	3.109
360.287	5.783
378.32	5.031
390.219	4.691
407.201	4.349
422.25	4.18
433.115	3.387
446.216	5.303
460.063	3.559
478.064	5.27
490.146	2.436
506.96	3.446
523.044	2.746
535.994	2.316
550.876	3.05
569.941	6.417
580.974	2.681
590.788	2.77
