onset	duration
7.005	6.941
22.911	8.763
39.871	7.475
51.845	9.645
69.818	5.384
81.778	3.84
97.751	4.187
114.725	8.621
127.685	8.557
142.658	5.376
161.631	4.083
178.591	8.891
195.565	4.101
214.538	7.192
234.498	4.576
253.471	6.779
264.445	7.733
275.405	6.669
287.378	2.96
297.351	6.763
313.325	10
330.325	5.629
347.285	3.965
360.258	6.632
378.231	4.835
390.191	4.291
407.164	4.574
422.138	6.888
433.111	4.987
446.071	5.747
460.044	8.262
478.018	5.016
489.991	4.883
506.951	5.851
522.924	4.798
535.898	6.072
550.871	5.243
569.831	4.571
580.804	6.79
590.778	4.128
