onset	duration
7.01	2.491
15.909	1.704
22.875	1.946
30.842	1.227
42.808	2.101
46.791	1.638
53.757	1.504
63.723	2.122
70.689	1.908
82.655	3.518
87.638	2.063
98.604	3.097
111.57	3.643
120.536	4
126.535	2.19
132.518	1.911
143.484	2.985
155.45	3.275
167.416	2.869
172.399	3.134
176.365	1.536
185.332	1.785
195.298	2.059
202.264	3.317
207.247	1.414
218.213	2.464
225.179	2.794
233.145	1.684
240.128	2.877
244.094	3.703
249.061	1.536
253.027	1.458
259.993	1.172
268.976	1.925
273.942	1.647
282.908	1.617
290.875	1.594
295.858	3.251
300.824	1.941
308.79	1.703
321.756	1.833
326.739	3.186
331.705	3.508
336.672	2.413
348.638	3.847
357.604	2.441
363.587	2.978
368.553	2.932
375.519	3.918
385.485	3.392
392.468	2.737
405.434	2.843
410.4	1.677
423.366	1.359
432.349	3.039
438.315	1.322
448.281	1.891
461.247	1.373
472.213	2.423
480.196	1.36
485.162	1.523
492.128	1.604
498.094	1.318
509.077	3.319
516.043	3.145
524.009	1.387
528.976	1.34
536.942	2.046
549.924	2.488
561.89	4
565.907	2.473
579.906	2.634
589.872	1.652
600.838	2.23
