onset	duration
7.009	2.626
22.908	3.175
39.874	2.585
51.839	6.7
69.822	3.405
81.787	2.512
97.753	2.37
114.719	3.356
127.684	3.271
142.667	4.128
161.632	2.587
178.598	3.309
195.563	5.592
214.529	5.61
234.511	4.868
253.476	4.143
264.442	5.921
275.425	2.778
287.391	1.812
297.357	4.302
313.322	2.625
330.288	2.171
347.27	2.357
360.236	2.063
378.201	3.602
390.167	3.348
407.15	2.837
422.115	7.232
433.081	3.09
446.064	6.795
460.029	3.718
477.995	2.856
489.961	2.562
506.943	3.508
522.909	4.038
535.874	3.177
550.84	2.427
569.822	3.485
580.788	3.567
590.754	1.896
