onset	duration
7.015	2.908
15.922	2.881
22.895	1.828
30.855	1.996
42.828	2.542
46.802	2.257
53.775	1.691
63.735	2.699
70.708	1.943
82.682	4
87.682	1.793
98.655	3.339
111.615	3.571
120.588	3.422
126.562	2.176
132.535	3.035
143.495	3.812
155.468	4
167.468	3.286
172.442	4
176.468	0.006
185.455	1.691
195.428	3.015
202.402	2.544
207.375	2.795
218.335	3.219
225.308	4
233.308	1.646
240.282	3.712
244.255	4
249.255	1.987
253.215	1.419
260.188	1.646
269.162	1.737
274.135	2.491
283.095	1.835
291.068	1.79
296.042	3.008
301.002	1.952
308.975	2.699
321.948	1.814
326.908	2.91
331.882	3.6
336.855	2.563
348.828	3.998
357.828	2.982
363.788	2.022
368.762	1.784
375.735	2.635
385.695	3.147
392.668	2.998
405.642	2.864
410.602	1.624
423.575	2.979
432.548	4
438.548	1.75
448.508	4
461.508	2.63
472.481	2.281
480.455	1.923
485.428	2.494
492.388	2.454
498.361	2.177
509.335	4
516.335	3.443
524.295	1.731
529.268	2.062
537.241	1.969
550.201	1.865
562.175	2.371
566.148	1.934
580.108	3.302
590.081	2.433
601.055	3.563
