onset	duration
7.072	3.851
22.987	2.152
39.97	5.489
51.869	4.934
69.884	4.175
88.967	5.788
108.916	3.007
127.814	5.493
139.728	6.955
155.813	6.974
172.794	3.417
185.744	4.107
200.61	2.344
219.692	7.31
236.657	2.626
253.64	4.963
264.491	6.519
275.522	3.616
287.421	3.469
297.387	5.975
313.486	3.397
330.469	2.357
347.435	6.079
360.384	5.234
378.247	5.515
390.315	5.983
407.297	4.993
422.164	7.406
433.196	4.798
446.145	5.185
460.144	5.33
478.16	7.698
490.059	3.199
507.041	5.113
522.957	4.421
535.922	3.816
550.971	4.135
569.87	2.948
580.886	3.868
590.869	4.165
