onset	duration
7.02	2.044
22.927	5.657
39.914	6.382
51.861	6.731
69.847	3.841
88.807	5.113
103.781	2.995
119.741	5.091
131.714	6.431
147.687	5.961
164.661	10
177.661	6.891
192.634	4.238
211.594	8.998
228.567	6.001
245.541	8.827
256.514	4.718
267.474	1.91
279.434	7.574
292.421	9.019
305.381	6.091
322.354	8.222
339.327	3.929
352.301	3.675
370.261	3.043
382.234	5.751
399.194	3.959
414.181	7.34
425.141	7.388
438.114	3.751
452.087	5.306
470.061	7.532
482.021	2.996
498.994	7.143
514.967	3.242
525.941	5.66
540.887	3.898
558.874	2.551
575.834	10
586.847	1.578
