onset	duration
7.001	4
16	4
23.016	3.507
30.982	3.149
42.948	2.687
46.915	3.976
53.898	2.441
63.897	1.546
70.863	1.812
82.829	3.078
87.812	2.071
98.778	3.961
111.761	3.49
120.743	2.828
126.726	2.557
132.693	2.534
143.659	1.68
155.641	2.762
167.607	3.828
172.573	2.038
176.54	3.127
185.522	1.497
195.489	1.49
202.455	4
207.454	3.533
218.437	2.582
225.403	3.168
233.369	2.05
240.336	2.667
244.319	2.228
249.285	3.15
253.251	2.08
260.218	2.425
269.2	2.787
274.167	1.932
283.133	2.15
291.116	2.199
296.082	1.593
301.048	2.475
309.015	2.084
321.997	3.398
326.963	1.664
331.93	1.137
336.896	2.547
348.879	2.628
357.845	1.51
363.811	1.544
368.794	2.073
375.76	3.811
385.726	1.845
392.692	2.095
405.675	2.328
410.641	4
423.64	3.067
432.606	1.757
438.589	4
448.589	3.878
461.555	3
472.521	3.234
480.503	2.652
485.47	2.213
492.436	3.191
498.402	2.633
509.385	1.993
516.351	2.852
524.317	2.998
529.3	2.262
537.266	1.696
550.232	3.114
562.198	1.46
566.181	2.949
580.147	1.679
590.113	3.065
601.096	1.938
