onset	duration
7	2.766
15.907	2.819
22.88	4
30.88	2.942
42.854	3.216
46.814	1.736
53.787	2.235
63.76	2.03
70.734	2.056
82.707	3.155
87.68	1.622
98.64	3.846
111.614	4
120.614	2.816
126.587	3.051
132.56	2.51
143.533	1.681
155.507	2.795
167.467	4
172.467	2.306
176.44	2.182
185.413	1.568
195.387	1.21
202.36	3.205
207.32	2.677
218.293	2.56
225.267	2.114
233.24	1.317
240.2	2.821
244.173	1.48
249.147	2.978
253.12	2.205
260.08	2.469
269.053	1.728
274.027	1.562
283	2.205
290.96	1.565
295.933	1.784
300.906	1.867
308.88	1.917
321.84	1.981
326.813	1.448
331.786	1.235
336.76	2.885
348.72	3.325
357.693	1.136
363.666	1.779
368.64	1.677
375.6	2.957
385.573	2.272
392.546	1.771
405.52	2.149
410.48	3.653
423.453	2.36
432.426	1.595
438.4	2.989
448.373	2.424
461.333	3.576
472.306	2.067
480.279	2.182
485.253	3.136
492.226	3.091
498.199	2.91
509.159	1.342
516.133	2.144
524.106	1.707
529.079	2.102
537.053	1.72
550.013	1.76
561.986	1.355
565.959	1.718
579.933	1.48
589.906	3.651
600.879	1.334
