onset	duration
7.003	7.497
22.91	4.854
39.87	6.854
51.843	7.705
69.817	3.619
81.777	4.299
97.75	3.95
114.723	10
127.723	2.497
142.683	5.889
161.657	3.347
178.63	6.126
195.59	4.55
214.563	6.945
234.537	7.875
253.497	3.907
264.47	10
275.47	3.118
287.443	2.657
297.417	3.619
313.377	4.539
330.35	2.734
347.323	2.521
360.283	3.569
378.257	4.123
390.23	3.934
407.19	4.254
422.163	6.697
433.137	5.323
446.097	5.971
460.07	2.798
478.043	4.425
490.003	4.273
506.977	9.931
522.95	2.214
535.91	9.166
550.883	8.913
569.857	4.539
580.817	3.379
590.79	1.638
