onset	duration
7.007	1.35
15.901	1.136
22.874	1.803
30.847	2.198
42.821	3.008
46.794	1.363
53.767	2.494
63.727	1.518
70.701	1.4
82.674	1.883
87.647	2.198
98.621	1.688
111.581	2.64
120.554	1.083
126.528	1.949
132.501	1.592
143.474	1.675
155.448	2.549
167.408	2.573
172.381	2.36
176.354	1.579
185.328	1.085
195.301	1.136
202.261	2.168
207.234	1.947
218.208	2.333
225.181	1.872
233.154	1.563
240.114	1.675
244.088	1.341
249.061	3.4
253.034	1.651
259.994	2.419
268.968	1.325
273.941	2.04
282.914	1.427
290.888	1.853
295.848	1.205
300.821	1.824
308.794	1.467
321.768	1.973
326.728	1.069
331.701	1.032
336.674	2.427
348.648	3.365
357.608	1.085
363.581	1.144
368.555	1.882
375.528	1.301
385.488	1.101
392.461	1.568
405.435	2.898
410.395	1.85
423.368	2.509
432.341	1.216
438.315	1.466
448.275	1.81
461.248	2.565
472.221	1.504
480.195	1.698
485.155	1.434
492.128	1.461
498.101	1.952
509.075	1.714
516.035	2.146
524.008	1.701
528.981	1.601
536.955	1.114
549.928	2.309
561.888	1.325
565.861	1.472
579.835	1.154
589.808	1.381
600.768	1.974
