onset	duration
7.023	2.244
15.913	3.53
22.897	3.067
30.867	1.856
42.836	2.512
46.808	1.692
53.779	1.609
63.748	0.839
70.719	0.78
82.688	2.5
87.659	0.785
98.628	2.44
111.597	1.919
120.567	2.189
126.538	1.61
132.509	3.095
143.478	1.142
155.447	1.525
167.415	2.645
172.387	1.081
176.359	0.869
185.329	2.723
195.298	0.738
202.269	2.175
207.24	1.796
218.209	1.699
225.18	3.808
233.15	0.886
240.121	2.291
244.093	2.343
249.064	1.412
253.036	2.584
260.007	1.501
268.977	1.187
273.948	1.016
282.918	1.326
290.888	1.396
295.86	0.88
300.831	2.573
308.802	2.41
321.77	2.562
326.742	1.574
331.713	1.515
336.684	2.52
348.653	2.695
357.623	1.749
363.594	0.746
368.566	1.054
375.536	1.636
385.506	1.674
392.476	0.928
405.445	1.879
410.416	1.724
423.385	1.851
432.355	1.073
438.326	2.478
448.295	1.725
461.277	2.247
472.246	1.566
480.216	1.06
485.188	2.36
492.159	2.885
498.13	2.626
509.099	1.249
516.069	1.551
524.04	2.492
529.011	2.457
536.981	0.943
549.95	1.59
561.919	0.917
565.89	2.074
579.858	0.866
589.828	1.576
600.797	1.047
