onset	duration
7.012	4.579
22.906	4.293
39.879	10
51.879	2.224
69.852	4.659
88.812	3.611
108.785	4.126
127.759	2.944
139.732	5.763
155.692	10
172.692	3.691
185.665	6.67
200.639	4.144
219.612	4.627
236.572	5.578
253.545	6.453
264.519	9.632
275.492	3.834
287.452	5.474
297.425	10
313.425	3.117
330.399	3.944
347.372	8.234
360.332	9.818
378.305	8.501
390.278	6.192
407.238	10
422.238	5.72
433.212	3.938
446.185	5.213
460.158	3.104
478.118	10
490.118	3
507.092	7.138
523.065	3.661
536.025	6.285
550.998	3.408
569.972	3.666
580.932	3.898
590.905	10
