onset	duration
7.006	10
23.005	7.794
39.971	7.596
51.953	3.158
69.919	5.528
88.884	6.099
108.85	7.621
127.832	2.511
139.798	5.561
155.763	4.068
172.729	3.262
185.695	6.784
200.677	6.306
219.643	7.62
236.608	4.479
253.574	5.658
264.557	9.547
275.523	3.749
287.488	5.512
297.454	4.658
313.437	6.067
330.402	3.43
347.368	5.592
360.334	6.066
378.316	7.34
390.282	7.614
407.248	4.672
422.213	6.691
433.196	4.796
446.162	10
460.161	4.823
478.126	4.746
490.109	4.339
507.075	5.525
523.04	4.128
536.006	4.642
550.989	9.355
569.954	6.246
580.92	4.16
590.886	6.346
