onset	duration
7.025	3.992
16.025	2.264
22.985	3.687
30.958	3.674
42.931	4
46.958	0.37
53.958	2.586
63.918	1.85
70.891	1.573
82.865	1.936
87.838	1.77
98.811	3.014
111.771	2.717
120.745	2.007
126.718	4
132.718	1.835
143.691	3.557
155.665	2.751
167.638	2.658
172.598	2.363
176.571	2.213
185.545	1.911
195.518	1.578
202.491	2.102
207.451	1.949
218.425	2.247
225.398	2.363
233.371	3.126
240.345	1.872
244.318	1.026
249.278	1.666
253.251	1.581
260.225	1.671
269.198	2.002
274.171	1.541
283.145	2.615
291.105	1.488
296.078	2.146
301.051	1.477
309.025	1.632
321.998	3.786
326.958	1.443
331.931	1.046
336.905	3.424
348.878	3.098
357.851	3.293
363.825	2.072
368.785	1.472
375.758	2.114
385.731	2.381
392.705	1.576
405.678	3.61
410.638	3.05
423.611	3.622
432.585	2.512
438.558	2.803
448.531	3.582
461.505	4
472.505	1.696
480.465	1.72
485.438	1.411
492.411	2.614
498.385	3.152
509.358	2.163
516.331	2.19
524.291	2.358
529.265	1.832
537.238	1.403
550.211	2.854
562.185	2
566.158	1.691
580.118	2.035
590.091	3.55
601.065	3.472
