onset	duration
7.015	4
16.015	1.808
22.981	1.586
30.947	1.228
42.913	1.358
46.879	2.232
53.862	1.609
63.828	2.435
70.794	1.677
82.76	3.015
87.727	1.776
98.693	3.562
111.675	2.572
120.641	2.335
126.607	2.192
132.574	2.105
143.54	2.539
155.522	2.949
167.488	3.279
172.454	3.369
176.421	1.754
185.387	2.004
195.37	3.109
202.336	2.175
207.302	1.945
218.268	2.627
225.234	2.405
233.217	1.566
240.183	2.84
244.15	2.425
249.116	1.499
253.082	1.925
260.049	2.094
269.031	1.768
273.998	1.393
282.964	1.931
290.93	1.861
295.896	1.855
300.879	1.632
308.846	1.553
321.811	1.82
326.778	2.069
331.761	2.662
336.727	4
348.726	4
357.726	3.649
363.692	2.211
368.658	2.309
375.625	2.526
385.607	2.96
392.573	2.506
405.539	2.868
410.506	1.853
423.471	2.064
432.454	3.321
438.42	1.259
448.386	2.325
461.352	1.927
472.335	3.208
480.301	1.746
485.267	2.076
492.234	2.037
498.217	1.574
509.182	3.361
516.149	3.65
524.115	1.788
529.081	1.694
537.064	1.663
550.03	1.977
561.996	2.707
565.962	1.701
579.945	4
589.944	1.431
600.91	2.305
