onset	duration
6.999	5
15.999	3.33
20.972	3.549
33.945	4.008
48.919	2.906
62.879	2.89
69.852	2.013
83.825	2.096
93.785	2.6
105.759	2.602
112.732	2.925
121.705	2.728
134.665	2.504
147.639	2.362
158.612	2.837
167.572	2.517
174.545	2.888
184.519	1.866
193.492	2.373
207.452	2.821
219.425	1.976
229.398	2.683
242.358	2.651
254.332	3.037
268.305	1.968
279.265	3.144
291.238	3.003
299.212	1.925
304.185	1.912
315.145	2.592
322.118	2.675
331.092	2.133
341.052	3.189
353.025	2.656
363.998	3.067
376.972	2.405
387.932	3.045
399.905	1.904
406.878	2.411
413.838	2.995
420.812	3.045
426.785	3.048
432.745	2.072
443.718	1.955
451.692	2.589
460.652	2.709
467.625	1.968
478.598	2.787
490.558	3.035
502.532	2.637
508.505	2.704
514.478	1.747
522.438	2.003
532.412	2.901
539.385	2.776
547.345	2.104
559.318	2.539
565.292	1.805
573.265	3.008
586.225	2.424
