onset	duration
7.013	3.625
15.906	3.22
22.879	4
30.879	2.223
42.853	3.241
46.826	2.14
53.786	2.116
63.759	1.751
70.733	1.465
82.706	1.452
87.679	1.223
98.653	1.881
111.613	2.481
120.586	1.076
126.559	1.839
132.533	1.729
143.506	1.636
155.466	2.148
167.439	2.887
172.413	1.393
176.386	1.74
185.359	1.183
195.333	1.193
202.293	2.257
207.266	1.98
218.239	2.743
225.213	1.681
233.186	1.748
240.159	1.583
244.119	1.423
249.093	1.545
253.066	1.316
260.039	1.951
269.013	2.017
273.973	1.424
282.946	2.028
290.919	1.767
295.893	0.873
300.866	1.459
308.839	2.47
321.799	1.47
326.773	0.944
331.746	1.083
336.719	1.614
348.692	2.257
357.666	0.852
363.626	0.875
368.599	0.886
375.572	1.274
385.546	1.419
392.519	1.391
405.492	1.361
410.452	1.21
423.426	1.596
432.399	1.758
438.372	1.29
448.346	2.243
461.306	2.235
472.279	1.358
480.252	1.449
485.226	1.187
492.199	1.742
498.159	1.63
509.132	1.153
516.106	2.515
524.079	0.99
529.052	1.569
537.012	1.162
549.986	1.939
561.959	1.414
565.932	1.449
579.906	0.971
589.866	1.283
600.839	1.398
