onset	duration
7.012	3.836
22.919	2.545
39.892	2.916
51.853	4.091
69.826	3.734
88.799	2.729
103.773	3.971
119.733	3.515
131.706	3.134
147.679	2.289
164.653	3.443
177.613	10
192.626	4.054
211.586	6.158
228.546	4.038
245.533	3.915
256.493	4.459
267.466	4.446
279.426	6.918
292.399	7.817
305.359	8.689
322.333	4.619
339.306	3.23
352.279	4.817
370.239	2.809
382.213	4.483
399.173	4.891
414.146	2.342
425.119	3.617
438.093	5.315
452.053	4.051
470.026	8.398
481.999	7.265
498.959	2.961
514.933	3.491
525.906	4.246
540.866	5.102
558.839	2.665
575.799	2.961
586.773	2.395
