onset	duration
7.004	1.73
15.911	1.191
22.871	1.399
30.844	0.978
42.818	1.596
46.791	1.551
53.751	1.575
63.724	1.378
70.698	1.244
82.671	1.863
87.644	1.345
98.604	2.482
111.578	2.132
120.551	1.935
126.524	2.25
132.484	2.842
143.458	2.036
155.431	2.495
167.404	2.354
172.364	2.114
176.338	1.172
185.311	1.343
195.284	2.65
202.244	2.066
207.218	1.252
218.191	2.463
225.164	3.018
233.124	1.41
240.098	2.172
244.071	2.207
249.044	1.298
253.004	1.354
259.978	1.268
268.951	1.375
273.924	1.434
282.884	1.362
290.858	1.356
295.831	1.815
300.804	1.346
308.765	1.049
321.738	1.204
326.711	1.831
331.684	2.218
336.644	1.762
348.618	2.684
357.591	3.071
363.564	1.722
368.524	1.834
375.498	1.724
385.471	1.991
392.444	1.93
405.404	2.138
410.378	1.028
423.351	1.295
432.324	2.25
438.284	1.002
448.258	1.98
461.231	1.119
472.204	2.05
480.165	1.313
485.138	1.756
492.111	1.375
498.085	1.353
509.045	1.881
516.018	2.604
523.991	0.871
528.965	0.977
536.925	1.289
549.898	1.26
561.871	1.599
565.845	1.153
579.805	2.409
589.778	1.836
600.751	2.143
