onset	duration
7.021	5.596
22.928	2.529
39.901	2.572
51.861	5.596
69.834	3.415
88.808	3.153
103.781	3.876
119.741	2.54
131.714	2.511
147.688	3.841
164.661	2.036
177.634	5.887
192.608	3.593
211.568	3.777
228.541	8.796
245.501	5.388
256.474	2.911
267.448	3.489
279.408	3.505
292.381	5.724
305.341	2.148
322.328	5.113
339.301	3.244
352.261	4.372
370.234	2.071
382.208	3.593
399.168	4.801
414.141	2.132
425.114	2.735
438.088	7.049
452.061	4.004
470.021	4.404
481.994	2.487
498.954	2.423
514.928	3.289
525.901	2.756
540.861	4.86
558.848	2.513
575.808	3.737
586.781	1.956
