onset	duration
7.008	2.862
15.901	2.785
22.874	1.916
30.848	2.013
42.821	1.825
46.781	2.825
53.754	1.412
63.728	2.974
70.701	3.009
82.674	4
87.674	1.812
98.634	4
111.634	3.444
120.608	3.422
126.581	2.089
132.554	3.604
143.528	4
155.528	3.27
167.488	2.382
172.461	2.849
176.434	1.316
185.408	1.862
195.368	3.742
202.341	2.393
207.314	1.724
218.288	2.302
225.248	3.622
233.221	1.889
240.194	2.62
244.168	2.326
249.128	1.694
253.101	1.913
260.074	1.468
269.048	1.822
274.008	2.022
282.981	1.689
290.954	1.612
295.928	2.47
300.888	2.046
308.861	1.361
321.835	1.835
326.795	2.899
331.768	2.79
336.741	2.537
348.715	3.931
357.675	4
363.675	2.019
368.648	2.11
375.621	2.289
385.595	3.275
392.555	4
405.555	2.747
410.528	1.518
423.501	2.377
432.461	3.145
438.435	1.491
448.408	4
461.408	1.294
472.381	3.585
480.341	1.297
485.315	1.627
492.288	1.59
498.248	1.31
509.221	2.129
516.195	4
524.195	1.275
529.155	1.723
537.128	1.35
550.101	2.345
562.061	1.721
566.035	1.707
580.008	4
590.008	1.358
600.981	2.865
