onset	duration
7.022	2.539
15.915	1.086
22.889	2.408
30.862	2.347
42.835	1.757
46.809	2.264
53.769	1.632
63.742	1.29
70.715	1.382
82.689	3.055
87.662	1.082
98.622	1.962
111.595	3.397
120.569	2.152
126.542	2.49
132.515	2.094
143.475	1.397
155.448	2.864
167.422	2.97
172.395	1.27
176.355	1.405
185.328	1.12
195.302	1.178
202.275	2.125
207.235	2.101
218.208	1.696
225.182	1.77
233.155	1.117
240.128	2.144
244.088	1.48
249.062	2.29
253.035	1.437
260.008	1.448
268.968	2.056
273.942	1.13
282.915	1.381
290.888	2.248
295.848	1.04
300.822	2.082
308.795	1.541
321.768	1.936
326.728	1.216
331.702	1.138
336.675	1.749
348.648	2.256
357.608	1.832
363.581	1.427
368.555	1.101
375.528	1.728
385.488	1.576
392.461	1.483
405.435	1.861
410.408	2.08
423.368	2
432.341	1.291
438.315	2.109
448.288	1.624
461.261	2.667
472.221	1.155
480.195	1.261
485.168	2.224
492.141	2.051
498.101	1.859
509.075	1.413
516.048	2.056
524.021	1.667
528.995	2.373
536.955	1.245
549.928	2.064
561.901	1.555
565.875	1.213
579.848	1.232
589.808	2.024
600.781	1.243
